timestamp,energy_consumption,temperature,humidity,solar_radiation,wind_speed,hour,dayofweek,day,month,lag_1,lag_24,lag_168,roll_mean_24,roll_mean_168,ARIMA_Forecast,GBM_Forecast
2022-12-10 14:00:00,184.38471972241376,32.95714398344476,73.12689937006014,0.0,3.546215251523523,14,5,10,12,183.2135882193813,179.91659636503087,185.94291870107423,182.24394248842592,180.81698367141547,181.11753380362276,181.98806363837946
2022-12-10 15:00:00,175.2423898780428,34.08447753148728,68.09554415202618,6.23286473515227,4.9730259084981405,15,5,10,12,184.38471972241376,180.99118782475625,183.0692369059286,182.00440924064625,180.7703952962495,181.11753380233898,182.08536451941794
2022-12-10 16:00:00,181.9752700553663,31.67210154045249,77.91654622610456,24.927359017507367,2.428102087802331,16,5,10,12,175.2423898780428,188.39175196809973,172.29722929289366,181.73705582761568,180.82800268174037,181.11753380446922,182.85785489161026
2022-12-10 17:00:00,176.78750380604006,31.17373612535974,75.21194184178678,9.177548173555344,4.243729481016759,17,5,10,12,181.9752700553663,186.5520395902913,182.6890605732664,181.33020016993854,180.79287436764974,181.11753380357274,181.67702218626934
2022-12-10 18:00:00,174.500786472867,30.24961401298709,70.76702202687618,5.674087781171545,2.2396154607585106,18,5,10,12,176.78750380604006,190.8839886516936,182.6519211910114,180.64756674582077,180.7443557086132,181.11753380266578,180.80783471686348
2022-12-10 19:00:00,183.51449315104912,33.71740261183767,71.99196571050172,10.345795816880448,2.4143568733712133,19,5,10,12,174.500786472867,182.2448786571376,182.15659233875968,180.7004673497337,180.75243845154347,181.117533804213,180.8980458914481
2022-12-10 20:00:00,187.26477882303095,33.560028503123334,75.56660608715819,25.750310907307902,1.7678106189947762,20,5,10,12,183.51449315104912,176.76466285019745,179.33506513536292,181.1379721819351,180.7996391282558,181.1175338035413,180.72302362479726
2022-12-10 21:00:00,179.57155853693084,36.432579282611,73.30162175404833,0.0,4.019445144308765,21,5,10,12,187.26477882303095,178.9595116848325,175.34668320275728,181.16347413410588,180.8247871957211,181.11753380290125,180.91420065947844
2022-12-10 22:00:00,180.44277682382287,32.41752939695584,67.52381231297856,0.0,2.136590568523204,22,5,10,12,179.57155853693084,175.23602187092152,186.78072825477224,181.38042225714344,180.78706129434642,181.1175338040247,181.39258223775127
2022-12-10 23:00:00,175.8265936493221,31.875918722214656,72.97852274162446,0.0,2.5299033597657594,23,5,10,12,180.44277682382287,185.02301804652916,179.5444826475701,180.9972379072598,180.76493100269016,181.11753380352206,180.92251562838194
2022-12-11 00:00:00,181.5680051037238,33.00922756500561,75.72523733749439,0.0,5.893717629038495,0,6,11,12,175.8265936493221,178.27116849631662,175.63813816913245,181.13460609923513,180.80022782968177,181.11753380307084,180.69340744155426
2022-12-11 01:00:00,185.34693929032457,31.504042891582053,65.4628498038996,1.0157623646029554,1.3631333127064396,1,6,11,12,181.5680051037238,165.9371810750772,182.34537298342983,181.9433460248704,180.81809429579425,181.11753380388635,181.01016150301507
2022-12-11 02:00:00,185.51890357067467,30.314694336803463,72.8733404958649,0.0,3.140489858166826,2,6,11,12,185.34693929032457,193.5457380365814,176.3470624737039,181.60889458879095,180.87268858803813,181.11753380351064,182.4158007064281
2022-12-11 03:00:00,184.30191867416085,32.26825505406241,69.94783839777335,2.0131903230509822,3.602416463642175,3,6,11,12,185.51890357067467,178.38701055164964,175.31853714190788,181.85534909389563,180.92616109715868,181.11753380319294,181.48669701283333
2022-12-11 04:00:00,178.49872156584135,33.01168205312453,76.25228886529928,0.0,3.2695465001304407,4,6,11,12,184.30191867416085,178.37028622909537,178.1896813489892,181.86070056626002,180.928000622259,181.11753380378474,181.3472704184018
2022-12-11 05:00:00,178.3551384336026,33.14960380687624,71.0862915187955,0.0,5.046198265465193,5,6,11,12,178.49872156584135,189.62459179765852,176.74320487464408,181.39114000942436,180.93759546487183,181.11753380350424,181.9272233179621
2022-12-11 06:00:00,185.59777885502143,32.99490849650352,70.77333825331921,0.0,2.85194255954989,6,6,11,12,178.3551384336026,175.23863637548027,175.5122038707089,181.82277094607193,180.99762864930227,181.11753380328082,181.93722900472264
2022-12-11 07:00:00,185.6957905229296,34.239905489032886,74.9186749223339,0.8028825531500896,3.846484727303584,7,6,11,12,185.59777885502143,186.9763511261579,184.10876751284025,181.7694142542707,181.0070752148385,181.11753380371016,181.88127119885553
2022-12-11 08:00:00,180.79092678822215,33.15851524178947,69.73816001942637,0.9911998529030756,2.026831098824635,8,6,11,12,185.6957905229296,178.36960526069802,179.5109353246984,181.87030265125088,181.0146942116452,181.11753380350095,181.70169861986335
2022-12-11 09:00:00,179.5352144569105,32.66402071545005,72.67751242482377,14.486775480220828,4.236301590807242,9,6,11,12,180.79092678822215,174.70140371060563,186.34491193246387,182.07171143234692,180.97416029810023,181.11753380334406,181.93687463452412
2022-12-11 10:00:00,187.5175481122209,29.59698728237275,73.26451493832967,8.48802790109086,2.5651884609532183,10,6,11,12,179.5352144569105,189.8626008185968,175.81447472405853,181.97400090291458,181.04382144922025,181.11753380365542,182.10988346081064
2022-12-11 11:00:00,179.89687428691028,32.62525238150449,71.83439731125252,0.0,4.0550501980354365,11,6,11,12,187.5175481122209,185.9631953981332,171.45279891959385,181.72123752328034,181.09408380259714,181.11753380349955,181.2578517329755
2022-12-11 12:00:00,185.4416499599044,31.79712528841296,68.50009244279397,0.0,3.431994888091733,12,6,11,12,179.89687428691028,185.961481759918,180.83810992336623,181.6995778649464,181.12148582662414,181.11753380338953,181.97121335732504
2022-12-11 13:00:00,181.04321039398317,29.90092533115164,69.7918736314746,1.0234018821437454,3.878966868772111,13,6,11,12,185.4416499599044,183.2135882193813,189.37787891654304,181.60914545555485,181.07187470446607,181.1175338036153,181.5626189274551
2022-12-11 14:00:00,176.5052659428709,33.15121721092426,72.0099954219654,0.0,2.35556185205838,14,6,11,12,181.04321039398317,184.38471972241376,182.7567166322719,181.28083488140717,181.0346636884577,181.11753380349927,181.7413203559805
2022-12-11 15:00:00,189.82006022062592,33.191190697802426,66.71480883292179,5.047624986844573,2.0519128518101577,15,6,11,12,176.5052659428709,175.2423898780428,196.1825236782863,181.88823781234817,180.9967918821621,181.11753380342222,181.7026390894617
2022-12-11 16:00:00,182.37445470792167,33.01091861379627,72.6486780841133,8.690388592712527,2.416669240479564,16,6,11,12,189.82006022062592,181.9752700553663,181.7698905335265,181.90487050620462,181.00039047843828,181.11753380358584,181.7945646951442
2022-12-11 17:00:00,178.23611701828295,33.27661205449226,71.59758939434994,0.0,3.579723645468516,17,6,11,12,182.37445470792167,176.78750380604006,181.29137022230785,181.96522939004808,180.98220444746195,181.11753380349955,181.84162271148236
2022-12-11 18:00:00,174.85157619016684,32.41855612486927,74.09938478823777,0.0,2.448702139114193,18,6,11,12,178.23611701828295,174.500786472867,169.34088203865946,181.97984562826892,181.01500619836378,181.1175338034457,181.86533984754774
2022-12-11 19:00:00,175.37143401495803,31.68257581545091,74.32642492066064,0.0,3.389677507197124,19,6,11,12,174.85157619016684,183.51449315104912,182.2615908011761,181.6405514975985,180.97399336035056,181.11753380356427,182.04845614459677
2022-12-11 20:00:00,179.9727802712293,35.721415273751624,69.0055013548617,0.0,3.712325014076408,20,6,11,12,175.37143401495803,187.26477882303095,180.969422563764,181.33671822460676,180.96806096575216,181.11753380350015,182.4406697720056
2022-12-11 21:00:00,191.47894674583404,32.483094641949435,70.8099672688245,0.0,1.1879060180444412,21,6,11,12,179.9727802712293,179.57155853693084,178.09327988391482,181.8328593999777,181.04773755421598,181.11753380346258,181.2122846009058
2022-12-11 22:00:00,178.94602366436703,27.10675041473815,69.57986519631866,0.0,2.864897876216948,22,6,11,12,191.47894674583404,180.44277682382287,179.4508655811739,181.77049468500036,181.0447325428064,181.11753380354847,181.34181541985177
2022-12-11 23:00:00,189.12270358411672,27.341778691671312,70.77916739759478,0.0,2.515055417693256,23,6,11,12,178.94602366436703,175.8265936493221,179.79870300071735,182.32449926561685,181.10023254627902,181.11753380350086,182.71329794603514
2022-12-12 00:00:00,181.2477730208224,34.61236902469326,71.59765623142663,0.0,3.963930673328277,0,0,12,12,189.12270358411672,181.5680051037238,179.24407796205932,182.3111562621626,181.11215930258118,181.11753380347469,182.3800996350016
2022-12-12 01:00:00,176.01206686807808,28.53976777774282,75.7078231287747,0.0,5.101923012623867,1,0,12,12,181.2477730208224,185.34693929032457,190.59688827861805,181.922203244569,181.0253448894232,181.1175338035369,181.67731866887686
2022-12-12 02:00:00,179.56805580063445,31.12436006064584,70.556016503333,0.0,2.7379409406442785,2,0,12,12,176.01206686807808,185.51890357067467,178.29866492559373,181.67425125415068,181.03290078748893,181.11753380350157,182.0255056379711
2022-12-12 03:00:00,175.5455304440683,29.786692966569127,74.9987722113002,0.0,4.760494346639062,3,0,12,12,179.56805580063445,184.30191867416085,181.00427713400487,181.30940174456347,181.00040824766788,181.11753380348338,181.35920086621607
2022-12-12 04:00:00,177.68705146415553,31.618421452717172,73.11490153639822,0.0,3.541786033849041,4,0,12,12,175.5455304440683,178.49872156584135,178.14300837927215,181.2755821569932,180.99769421841123,181.1175338035284,181.58723686639317
2022-12-12 05:00:00,177.55464235770904,33.00104740481339,76.48689740518114,3.4806344687387245,2.616501811258787,5,0,12,12,177.68705146415553,178.3551384336026,184.0845468248453,181.24222815383098,180.95882573944016,181.11753380350223,181.40102077648797
2022-12-12 06:00:00,172.48091749499886,30.90477085521512,71.26416056390008,0.0,3.1646624021942094,6,0,12,12,177.55464235770904,185.59777885502143,181.05615828320896,180.69569226383007,180.90778263951034,181.1175338034896,180.58034928048298
2022-12-12 07:00:00,189.58053650407024,30.608120466962944,69.87909718921698,0.0,3.0522786153002093,7,0,12,12,172.48091749499886,185.6957905229296,178.77780758760142,180.8575566797109,180.97208459734648,181.1175338035222,181.5102088848972
2022-12-12 08:00:00,183.08832574081035,33.7031468526467,72.74661994277072,0.0,4.049506322147595,8,0,12,12,189.58053650407024,180.79092678822215,170.55261315423232,180.95328163606874,181.04670193417135,181.11753380350282,180.3960809655506
2022-12-12 09:00:00,178.61859803302224,37.51358877200799,67.48819504357569,0.0,1.212137446656714,9,0,12,12,183.08832574081035,179.5352144569105,181.40415818229965,180.91508928507338,181.03012121899707,181.1175338034941,178.903674624626
2022-12-12 10:00:00,183.17559324576985,33.33591904016802,72.77771906859856,0.0,3.34080920626938,10,0,12,12,178.61859803302224,187.5175481122209,178.64497158312324,180.73417449897127,181.05708920508425,181.1175338035177,180.62656258667195
2022-12-12 11:00:00,177.9062819180889,30.432257795959384,73.9971400238869,0.0,4.505442528929786,11,0,12,12,183.17559324576985,179.89687428691028,179.89445726587644,180.65123315027037,181.0452548280141,181.11753380350333,180.2597980627534
2022-12-12 12:00:00,168.74531829124777,34.00781220555763,75.590326180935,0.0,3.8220521235594167,12,0,12,12,177.9062819180889,185.4416499599044,174.291250098285,179.95555266407635,181.0122433291627,181.1175338034973,180.20105765678016
2022-12-12 13:00:00,196.90109531378752,35.75903986260092,73.5083307607691,2.599064575992374,3.143391390053395,13,0,12,12,168.74531829124777,181.04321039398317,187.3754016477485,180.61629786906818,181.0689438866986,181.11753380351436,182.09139396797585
2022-12-12 14:00:00,183.0827102967845,34.402672075688415,71.85650553329734,0.0,3.4708643468550435,14,0,12,12,196.90109531378752,176.5052659428709,184.49822925870575,180.8903580504813,181.06051817859193,181.11753380350373,180.00825595136965
2022-12-12 15:00:00,179.2067841569472,29.19378064194597,78.10343276378985,0.0,2.797077786626061,15,0,12,12,183.0827102967845,189.82006022062592,187.37363758873917,180.44813821449466,181.01190595578367,181.11753380349958,180.57597064642994
2022-12-12 16:00:00,172.49947834758987,33.34331602347414,72.24730194006462,0.0,3.1763949355989385,16,0,12,12,179.2067841569472,182.37445470792167,185.96066993094928,180.03668086614752,180.93177981540651,181.11753380351192,179.83263667504085
2022-12-12 17:00:00,174.71557103277738,31.373552801507785,69.09463258894765,0.0,3.698600927537696,17,0,12,12,172.49947834758987,178.23611701828295,183.19309734913836,179.8899914500848,180.88131834923772,181.11753380350407,180.9888364256856
2022-12-12 18:00:00,190.47611174632445,32.40186808830975,72.16218224202942,0.0,2.8549603499345744,18,0,12,12,174.71557103277738,174.85157619016684,174.52590727050324,180.54101376492466,180.97626004254616,181.11753380350123,180.68063273218823
2022-12-12 19:00:00,189.73074135740436,31.553740747333084,68.22777612422779,0.0,1.7548304569460662,19,0,12,12,190.47611174632445,175.37143401495803,189.46013615327797,181.1393182375266,180.97787078780883,181.11753380351016,180.36819769647508
2022-12-12 20:00:00,186.0045846700938,33.792733733897464,68.55414571995765,0.0,1.55880970380476,20,0,12,12,189.73074135740436,179.9727802712293,175.61097661912493,181.3906434208126,181.0397375023979,181.11753380350436,180.65876950602959
2022-12-12 21:00:00,176.68064947335182,31.60653134939608,72.97562035788864,0.0,3.6341110003720223,21,0,12,12,186.0045846700938,191.47894674583404,178.91313779414503,180.77404770112585,181.0264488814408,181.11753380350243,180.5011653653666
2022-12-12 22:00:00,189.8234940157592,35.15328255227514,68.26810929177859,0.0,3.2290957591516456,22,0,12,12,176.68064947335182,178.94602366436703,183.79578233711956,181.2272756324339,181.0623281176232,181.11753380350888,181.72629677405627
2022-12-12 23:00:00,184.54019074756505,32.31686245844408,70.39087681351045,0.0,3.951570868484296,23,0,12,12,189.8234940157592,189.12270358411672,184.05014134583,181.03633759757756,181.06524507834783,181.11753380350459,180.95566537275636
2022-12-13 00:00:00,185.58361758915805,31.88102746183668,68.73006629015966,0.0,2.3458332428198703,0,1,13,12,184.54019074756505,181.2477730208224,183.13485895464336,181.21699778792484,181.0798210226009,181.11753380350328,181.55263788553057
2022-12-13 01:00:00,184.5576318026215,33.47670909877125,72.65175349464482,0.0,2.0024522072402835,1,1,13,12,185.58361758915805,176.01206686807808,178.27854223484053,181.5730629935308,181.11719655574242,181.11753380350794,180.99344769482286
2022-12-13 02:00:00,174.80968686935563,33.05275267357671,70.09042965020171,0.0,3.9214513710494288,2,1,13,12,184.5576318026215,179.56805580063445,177.25170721497122,181.37479762139424,181.10266072035188,181.11753380350478,181.25432627584897
2022-12-13 03:00:00,176.37172766530497,33.54433630953658,73.81729896625319,0.0,3.415791163554571,3,1,13,12,174.80968686935563,175.5455304440683,192.96548027064023,181.4092225056124,181.00388838341536,181.1175338035039,181.66452393504292
2022-12-13 04:00:00,179.8294150631884,32.0821912138623,73.57000806129963,0.0,2.703398462649884,4,1,13,12,176.37172766530497,177.68705146415553,180.10277115321247,181.49848765557215,181.00226126383188,181.11753380350726,181.6612560183858
2022-12-13 05:00:00,185.61674169365816,35.02281635624121,68.29795927417392,0.0,2.974462000635808,5,1,13,12,179.8294150631884,177.55464235770904,179.49707865924512,181.83440846123668,181.0386878295129,181.11753380350493,181.56860315348908
2022-12-13 06:00:00,175.51448372481386,34.33950743928476,74.96861996176254,0.0,2.3285533139665606,6,1,13,12,185.61674169365816,172.48091749499886,176.74481915922507,181.9608070541456,181.03136440430805,181.11753380350433,181.56505657085037
2022-12-13 07:00:00,181.55807669509252,32.33958054004002,71.68637858320223,0.0,3.9207630243463822,7,1,13,12,175.51448372481386,189.58053650407024,181.54269066137329,181.62653789543822,181.0314559878421,181.11753380350675,182.36054600752243
2022-12-13 08:00:00,181.5699894407712,34.014631364785465,68.52259697042815,0.0,3.3086322670947625,8,1,13,12,181.55807669509252,183.08832574081035,181.31626146723875,181.5632738829366,181.03296627339884,181.11753380350504,181.85912344838044
2022-12-13 09:00:00,186.435027181998,31.848409380108603,73.30984651412132,0.0,3.2329625811482683,9,1,13,12,181.5699894407712,178.61859803302224,180.25189619073944,181.8889584308106,181.06977062453728,181.11753380350464,181.42355319827738
2022-12-13 10:00:00,185.86304161295453,33.52009219333839,77.46817690580055,0.0,3.811076851081769,10,1,13,12,186.435027181998,183.17559324576985,182.2486114347899,182.00093544610993,181.0912850898835,181.1175338035064,182.3924388739068
2022-12-13 11:00:00,177.4569728785464,34.03532671146233,71.59186065294472,0.0,2.512065414810236,11,1,13,12,185.86304161295453,177.9062819180889,189.1646878511655,181.982214236129,181.0215963102846,181.11753380350513,181.4988912189997
2022-12-13 12:00:00,189.76001528279156,32.88925416661677,67.23164918270436,0.0,4.703686672901879,12,1,13,12,177.4569728785464,168.74531829124777,177.3788300916953,182.85782661077667,181.09529384118397,181.11753380350487,182.77716535486294
2022-12-13 13:00:00,176.72893045890217,30.75468559799962,74.9396004958295,0.0,1.8418834552632288,13,1,13,12,189.76001528279156,196.90109531378752,180.5766767387708,182.01731974182312,181.07239058951808,181.11753380350612,182.71354616827753
2022-12-13 14:00:00,188.02493516807104,30.013194392394738,76.8923670287322,0.0,2.8750303691619337,14,1,13,12,176.72893045890217,183.0827102967845,177.12925126409613,182.2232457781267,181.13724585085126,181.11753380350518,182.63335963376397
2022-12-13 15:00:00,179.8316849439895,32.9921722574137,68.92040680699749,0.0,4.676417740511456,15,1,13,12,188.02493516807104,179.2067841569472,181.8492918983508,182.24928331092016,181.12523628564674,181.117533803505,182.08708309208538
2022-12-13 16:00:00,183.42077373372035,30.962562897994776,69.76895606422931,0.0,3.1060483298352666,16,1,13,12,179.8316849439895,172.49947834758987,177.54083019655872,182.70433728534226,181.16023594955843,181.11753380350592,182.71820563916776
2022-12-13 17:00:00,183.7498787837337,34.52405461741353,72.25744388312363,0.0,2.8302048213057827,17,1,13,12,183.42077373372035,174.71557103277738,177.76341137059467,183.08076677496538,181.1958696841604,181.11753380350524,182.73658307566825
2022-12-13 18:00:00,183.62733912120223,29.40298024926648,66.34407993703168,0.0,3.0867974057590053,18,1,13,12,183.7498787837337,190.47611174632445,173.10052906998405,182.79540124891867,181.25852926779865,181.11753380350513,183.2885283287962
2022-12-13 19:00:00,186.03022119378784,35.06008794476605,78.38607282328962,0.0,4.2583364740844445,19,1,13,12,183.62733912120223,189.73074135740436,180.89471042779695,182.64121290876798,181.28909778426285,181.11753380350578,182.5871789542497
2022-12-13 20:00:00,184.63400875624544,32.53263578854387,71.98360188062149,0.0,2.4661740292216616,20,1,13,12,186.03022119378784,186.0045846700938,182.5622461301211,182.58410557902428,181.30142970465644,181.11753380350527,182.8298503088871
2022-12-13 21:00:00,186.61400569316768,30.727240046413225,72.25475408365253,0.0,2.677494556666133,21,1,13,12,184.63400875624544,176.68064947335182,189.723512199181,182.9979954215166,181.28292073735878,181.11753380350518,182.70617678065307
2022-12-13 22:00:00,185.03797126609365,31.53819420914116,73.19807366884329,0.0,3.81476933453708,22,1,13,12,186.61400569316768,189.8234940157592,182.77644612952545,182.79859864028057,181.29638219650502,181.11753380350567,182.89486427947946
2022-12-13 23:00:00,176.4117691644218,32.0388118071454,71.34598385102746,0.0,2.784356852814321,23,1,13,12,185.03797126609365,184.54019074756505,178.188387246931,182.45991440764956,181.28580708887102,181.1175338035053,182.6273531984847
2022-12-14 00:00:00,184.1022773312421,33.41709404235663,70.56974186803718,0.0,2.03037697834262,0,2,14,12,176.4117691644218,185.58361758915805,173.64635738580782,182.3981918969031,181.34804470759386,181.11753380350524,182.13451505507317
2022-12-14 01:00:00,179.9532313804066,30.005615197472995,69.28644267447117,0.0,3.05057306307606,1,2,14,12,184.1022773312421,184.5576318026215,174.34633354894925,182.20634187931083,181.38141909944775,181.11753380350558,182.5993328038925
2022-12-14 02:00:00,177.2456298030933,30.54299923617126,68.57106095898568,0.0,2.159808161827224,2,2,14,12,179.9532313804066,174.80968686935563,173.98271339615494,182.30783950154986,181.40084122091764,181.1175338035053,182.5589096196651
2022-12-14 03:00:00,181.36216632406504,31.817729874905535,73.32015277730044,0.0,3.176329898535279,3,2,14,12,177.2456298030933,176.37172766530497,189.85922252092547,182.51577444566487,181.3502635054601,181.11753380350527,182.51971320082004
2022-12-14 04:00:00,183.7470296022586,32.409855418266616,76.15347261375264,0.0,2.7332823912645567,4,2,14,12,181.36216632406504,179.8294150631884,181.91629278286968,182.6790083847928,181.36116074843267,181.11753380350552,181.99822295828955
2022-12-14 05:00:00,184.0987747209225,33.909356356433214,74.94040881075198,0.0,2.974502652302926,5,2,14,12,183.7470296022586,185.61674169365816,177.570707831097,182.6157597609288,181.40001828944355,181.11753380350532,182.4358273740247
2022-12-14 06:00:00,188.1501333640883,33.01988563088632,71.21813052744916,0.0,2.4709550098157878,6,2,14,12,184.0987747209225,175.51448372481386,175.69461017537608,183.14224516256527,181.47415830842397,181.1175338035053,182.81229722706632
2022-12-14 07:00:00,189.42622730316063,31.70750036581647,71.50265340058878,0.0,3.895355300421985,7,2,14,12,188.1501333640883,181.55807669509252,176.22180888717838,183.47008477123475,181.55275603709055,181.11753380350547,183.31473048941794
2022-12-14 08:00:00,184.59081987330248,32.96441136533823,76.9301758863941,0.0,3.37008030684556,8,2,14,12,189.42622730316063,181.5699894407712,177.46436158833802,183.59595270592354,181.5951754316439,181.11753380350532,183.15436900993464
2022-12-14 09:00:00,185.51474348563352,32.8275177734131,69.67412126633934,0.0,2.964651089329021,9,2,14,12,184.59081987330248,186.435027181998,187.100715666775,183.55760755190838,181.58573512104186,181.11753380350532,183.50200785857123
2022-12-14 10:00:00,183.4256144457301,31.998123559928963,67.0596590206014,0.0,2.4684413664945914,10,2,14,12,185.51474348563352,185.86304161295453,180.3783738966829,183.45604808660735,181.60387345764335,181.11753380350544,183.40751553829472
2022-12-14 11:00:00,186.8051160036725,32.73913977459632,72.81450834414208,0.0,2.6576203077048834,11,2,14,12,183.4256144457301,177.4569728785464,173.29948108259788,183.8455540501543,181.68426414169735,181.11753380350532,183.37944941430004
2022-12-14 12:00:00,185.42391043937965,28.20857175227108,74.61250093986767,0.0,2.7175796208156338,12,2,14,12,186.8051160036725,189.76001528279156,192.09790203856423,183.66488301501212,181.644538001226,181.11753380350532,183.51222134181026
2022-12-14 13:00:00,182.7365719175382,34.38363260487215,64.58581732868517,0.4967976604680117,2.7800899719901206,13,2,14,12,185.42391043937965,176.72893045890217,174.8536628911466,183.91520140912198,181.69146007876407,181.1175338035054,183.96711170032967
2022-12-14 14:00:00,193.7890293727882,33.617580598282935,73.23959023930185,0.0,3.7640468872427135,14,2,14,12,182.7365719175382,188.02493516807104,177.60922535645457,184.15537200098515,181.78776843600411,181.11753380350532,184.34382673359792
2022-12-14 15:00:00,180.31836530802445,35.522657582655285,68.65465297720792,0.0,2.2483905692217254,15,2,14,12,193.7890293727882,179.8316849439895,187.1231275250357,184.17565034948663,181.7472638989981,181.11753380350532,183.3440928104282
2022-12-14 16:00:00,190.3417938597676,30.909802523673555,67.77895605934023,0.0,2.944551264053098,16,2,14,12,180.31836530802445,183.42077373372035,182.65722776080423,184.4640261880719,181.7930053638729,181.11753380350538,185.33949410462583
2022-12-14 17:00:00,176.3183326858852,33.67970611387116,71.16191972016392,0.0,2.970060713491724,17,2,14,12,190.3417938597676,183.7498787837337,178.2410089077816,184.1543784339949,181.78156086255208,181.11753380350532,183.86006240988158
2022-12-14 18:00:00,187.1782294579272,28.731739612044034,68.55984289535554,0.0,3.931855546679587,18,2,14,12,176.3183326858852,183.62733912120223,174.44300384772507,184.30233219802514,181.85736577689855,181.11753380350532,185.03383021469634
2022-12-14 19:00:00,190.31339913564267,29.01543974581056,66.70918632061571,0.0,4.086346899104742,19,2,14,12,187.1782294579272,186.03022119378784,175.77567273665073,184.4807979456024,181.9438998626068,181.11753380350538,184.25497017829392
2022-12-14 20:00:00,173.61493369260734,32.07779705122014,72.33883541994558,0.0,3.552522910802957,20,2,14,12,190.31339913564267,184.63400875624544,176.08599768615304,184.02166981795082,181.92919114835954,181.11753380350532,183.92883530606272
2022-12-14 21:00:00,183.8663145787511,31.39934629959228,71.8760070845493,0.0,4.139859983614036,21,2,14,12,173.61493369260734,186.61400569316768,180.66306243435443,183.90718268818344,181.94825812540952,181.11753380350532,185.79444571013119
2022-12-14 22:00:00,186.769225506384,34.65634165677589,66.84988455375279,0.0,3.6635298315959504,22,2,14,12,183.8663145787511,185.03797126609365,181.59270782427615,183.97931828152886,181.9790707306601,181.11753380350535,184.26871416310524
2022-12-14 23:00:00,184.47262775380068,34.923328148097575,67.77779274477133,0.0,3.145616757458966,23,2,14,12,186.769225506384,176.4117691644218,179.90369098229343,184.31518738941966,182.00626678287148,181.11753380350532,184.23875845774103
2022-12-15 00:00:00,185.12430461572885,35.138877421808445,73.38851521853174,0.0,4.688677364001586,0,3,15,12,184.47262775380068,184.1022773312421,180.46053050359885,184.3577718596066,182.03402734306275,181.11753380350532,183.76928515190068
2022-12-15 01:00:00,183.93541665065655,33.7723653216316,73.57390037837865,0.0,2.5503576206456926,1,3,15,12,185.12430461572885,179.9532313804066,175.41268907032762,184.523696245867,182.08475786437424,181.11753380350535,183.7410210246054
2022-12-15 02:00:00,177.80389822937912,33.86356697754707,64.04483223024832,0.0,3.644139268967801,2,3,15,12,183.93541665065655,177.2456298030933,182.1417610406708,184.5469574302956,182.05893725240225,181.11753380350532,184.3224068045315
2022-12-15 03:00:00,195.136262390282,30.023111831583183,68.18748323963547,0.0,2.497559170486712,3,3,15,12,177.80389822937912,181.36216632406504,187.08851911177368,185.12087809972135,182.1068404862029,181.11753380350532,186.0112129962202
2022-12-15 04:00:00,180.7993026514976,35.39086844243271,71.72504468088228,0.0,2.107297378628507,4,3,15,12,195.136262390282,183.7470296022586,179.88188285602186,184.99805614343958,182.11230131831883,181.11753380350535,184.32786956846206
